NO,LATITUDE,LONGITUDE,SUB.LOCATION,SEASON,YEAR,FARMCODE,TRIALTYPE,PLOTCODE,SUBPLOTCODE,TREATMENT,NEWTREATMENT,HARVESTAREA$M2.plot-1,PLANTCOUNT$#.plot,COBS.#.plot-1,COBFW$Kg.plot-1,yield$t.AIRDRY.ha-1,COMMENTS
239,0.09003,34.38903,Sirembe,LR2014,2014,F2,NOT,P4,,NP,,6.75,32,28,6.245,6.4,
240,0.09003,34.38903,Sirembe,LR2014,2014,F2,NOT,P5,,NPK,,6.75,36,37,7.212,7.43,
241,0.09766,34.40264,Sirembe,LR2014,2014,F3,NOT,P1,,Control,,6.75,25,24,1.748,1.6,
242,0.09766,34.40264,Sirembe,LR2014,2014,F3,NOT,P2,,PK,,6.75,24,17,2.737,2.86,
243,0.09766,34.40264,Sirembe,LR2014,2014,F3,NOT,P3,,NK,,6.75,26,20,4.505,4.65,
244,0.09766,34.40264,Sirembe,LR2014,2014,F3,NOT,P4,,NP,,6.75,27,26,5.983,6.13,
245,0.09766,34.40264,Sirembe,LR2014,2014,F3,NOT,P5,,NPK,,6.75,29,30,6.456,6.38,
246,0.09717,34.41979,Lundha,LR2014,2014,F4,NOT,P1,,Control,,6.75,25,27,0.985,1.03,
247,0.09717,34.41979,Lundha,LR2014,2014,F4,NOT,P2,,PK,,6.75,30,28,1.396,1.34,
248,0.09717,34.41979,Lundha,LR2014,2014,F4,NOT,P3,,NK,,6.75,24,26,4.582,4.36,
249,0.09717,34.41979,Lundha,LR2014,2014,F4,NOT,P4,,NP,,6.75,28,28,3.225,3.35,
250,0.09717,34.41979,Lundha,LR2014,2014,F4,NOT,P5,,NPK,,6.75,30,30,6.065,5.83,
251,0.16301,34.39183,Yiro East,LR2014,2014,F5,NOT,P1,,Control,,6.75,29,20,2.17,2.1,
252,0.16301,34.39183,Yiro East,LR2014,2014,F5,NOT,P2,,PK,,6.75,28,27,3.942,3.73,
253,0.16301,34.39183,Yiro East,LR2014,2014,F5,NOT,P3,,NK,,6.75,33,31,4.891,4.68,
254,0.16301,34.39183,Yiro East,LR2014,2014,F5,NOT,P4,,NP,,6.75,34,33,6.821,6.95,
255,0.16301,34.39183,Yiro East,LR2014,2014,F5,NOT,P5,,NPK,,6.75,31,30,7.027,7.19,
256,0.09649,34.41325,Sirembe,LR2014,2014,F6,NOT,P1,,Control,,6.75,27,22,2.001,1.95,
257,0.09649,34.41325,Sirembe,LR2014,2014,F6,NOT,P2,,PK,,6.75,27,24,1.233,1.19,
258,0.09649,34.41325,Sirembe,LR2014,2014,F6,NOT,P3,,NK,,6.75,28,27,3.822,3.62,
259,0.09649,34.41325,Sirembe,LR2014,2014,F6,NOT,P4,,NP,,6.75,28,26,2.805,2.68,
260,0.09649,34.41325,Sirembe,LR2014,2014,F6,NOT,P5,,NPK,,6.75,20,23,3.563,3.46,
261,0.15438,34.39875,Malanga,LR2014,2014,F7,NOT,P1,,Control,,6.75,21,18,2.814,2.6,
262,0.15438,34.39875,Malanga,LR2014,2014,F7,NOT,P2,,PK,,6.75,25,22,2.803,2.85,
263,0.15438,34.39875,Malanga,LR2014,2014,F7,NOT,P3,,NK,,6.75,31,27,4.616,4.46,
264,0.15438,34.39875,Malanga,LR2014,2014,F7,NOT,P4,,NP,,6.75,33,32,6.05,5.82,
265,0.15438,34.39875,Malanga,LR2014,2014,F7,NOT,P5,,NPK,,6.75,36,34,6.142,6.37,
266,0.13042,34.43162,Malanga,LR2014,2014,F8,NOT,P1,,Control,,6.75,27,21,1.864,1.72,
267,0.13042,34.43162,Malanga,LR2014,2014,F8,NOT,P2,,PK,,6.75,30,31,3.837,3.52,
268,0.13042,34.43162,Malanga,LR2014,2014,F8,NOT,P3,,NK,,6.75,33,32,6.321,5.83,
269,0.13042,34.43162,Malanga,LR2014,2014,F8,NOT,P4,,NP,,6.75,32,32,6.597,6.83,
270,0.13042,34.43162,Malanga,LR2014,2014,F8,NOT,P5,,NPK,,6.75,34,39,7.397,7.67,
271,0.08994,34.42113,Lundha,LR2014,2014,F9,NOT,P1,,Control,,6.75,29,28,1.255,1.18,
272,0.08994,34.42113,Lundha,LR2014,2014,F9,NOT,P2,,PK,,6.75,33,27,2.342,2.2,
273,0.08994,34.42113,Lundha,LR2014,2014,F9,NOT,P3,,NK,,6.75,NA,NA,NA,NA,
274,0.08994,34.42113,Lundha,LR2014,2014,F9,NOT,P4,,NP,,6.75,NA,NA,NA,NA,
275,0.08994,34.42113,Lundha,LR2014,2014,F9,NOT,P5,,NPK,,6.75,32,32,3.074,2.98,
276,0.13382,34.39513,Nyabeda,LR2014,2014,F10,NOT,P1,,Control,,6.75,28,27,3.857,3.71,
277,0.13382,34.39513,Nyabeda,LR2014,2014,F10,NOT,P2,,PK,,6.75,32,32,4.725,4.81,
278,0.13382,34.39513,Nyabeda,LR2014,2014,F10,NOT,P3,,NK,,6.75,36,36,4.456,4.31,
279,0.13382,34.39513,Nyabeda,LR2014,2014,F10,NOT,P4,,NP,,6.75,34,36,6.776,6.99,
280,0.13382,34.39513,Nyabeda,LR2014,2014,F10,NOT,P5,,NPK,,6.75,33,34,5.504,5.65,
281,0.13868,34.3803,Ndere,LR2014,2014,F11,NOT,P1,,Control,,6.75,30,26,4.999,5.13,
282,0.13868,34.3803,Ndere,LR2014,2014,F11,NOT,P2,,PK,,6.75,32,23,2.487,2.43,
283,0.13868,34.3803,Ndere,LR2014,2014,F11,NOT,P3,,NK,,6.75,32,27,2.959,2.81,
284,0.13868,34.3803,Ndere,LR2014,2014,F11,NOT,P4,,NP,,6.75,34,34,3.789,3.9,
285,0.13868,34.3803,Ndere,LR2014,2014,F11,NOT,P5,,NPK,,6.75,31,30,4.2,4,
286,0.14723,34.38895,Malanga,LR2014,2014,F12,NOT,P1,,Control,,6.75,23,19,3.318,2.95,
287,0.14723,34.38895,Malanga,LR2014,2014,F12,NOT,P2,,PK,,6.75,19,10,1.468,1.35,
288,0.14723,34.38895,Malanga,LR2014,2014,F12,NOT,P3,,NK,,6.75,20,19,2.382,2.1,
289,0.14723,34.38895,Malanga,LR2014,2014,F12,NOT,P4,,NP,,6.75,28,29,5.768,6.01,
290,0.14723,34.38895,Malanga,LR2014,2014,F12,NOT,P5,,NPK,,6.75,29,32,7.022,6.43,
291,0.12386,34.44977,Ndere,LR2014,2014,F13,NOT,P1,,Control,,6.75,32,26,2.872,3.03,
292,0.12386,34.44977,Ndere,LR2014,2014,F13,NOT,P2,,PK,,6.75,27,24,1.871,1.94,
293,0.12386,34.44977,Ndere,LR2014,2014,F13,NOT,P3,,NK,,6.75,32,32,3.594,3.49,
294,0.12386,34.44977,Ndere,LR2014,2014,F13,NOT,P4,,NP,,6.75,23,23,2.253,2.38,
295,0.12386,34.44977,Ndere,LR2014,2014,F13,NOT,P5,,NPK,,6.75,31,29,4.69,4.98,
296,0.16945,34.44617,Bushieni,LR2014,2014,F14,NOT,P1,,Control,,6.75,34,30,3.09,2.98,
297,0.16945,34.44617,Bushieni,LR2014,2014,F14,NOT,P2,,PK,,6.75,34,33,5.442,5.07,
298,0.16945,34.44617,Bushieni,LR2014,2014,F14,NOT,P3,,NK,,6.75,37,35,6.941,6.53,
299,0.16945,34.44617,Bushieni,LR2014,2014,F14,NOT,P4,,NP,,6.75,30,30,5.821,5.58,
300,0.16945,34.44617,Bushieni,LR2014,2014,F14,NOT,P5,,NPK,,6.75,32,29,7.096,7.05,
301,0.16366,34.38787,Yiro East,LR2014,2014,F15,NOT,P1,,Control,,6.75,17,20,4.166,4.23,
302,0.16366,34.38787,Yiro East,LR2014,2014,F15,NOT,P2,,PK,,6.75,21,21,3.885,3.93,
303,0.16366,34.38787,Yiro East,LR2014,2014,F15,NOT,P3,,NK,,6.75,26,31,7.175,7.25,
304,0.16366,34.38787,Yiro East,LR2014,2014,F15,NOT,P4,,NP,,6.75,21,22,5.303,5.46,
305,0.16366,34.38787,Yiro East,LR2014,2014,F15,NOT,P5,,NPK,,6.75,22,26,5.561,5.77,
306,0.09662,34.39436,Sirembe,LR2014,2014,F16,NOT,P1,,Control,,6.75,19,19,2.163,2.11,
307,0.09662,34.39436,Sirembe,LR2014,2014,F16,NOT,P2,,PK,,6.75,15,10,1.72,1.66,
308,0.09662,34.39436,Sirembe,LR2014,2014,F16,NOT,P3,,NK,,6.75,32,27,3.29,3.05,
309,0.09662,34.39436,Sirembe,LR2014,2014,F16,NOT,P4,,NP,,6.75,28,23,4.69,4.85,
310,0.09662,34.39436,Sirembe,LR2014,2014,F16,NOT,P5,,NPK,,6.75,31,30,7.049,6.71,
311,0.09988,34.41176,Sirembe,LR2014,2014,F17,NOT,P1,,Control,,6.75,22,13,0.533,0.5,
312,0.09988,34.41176,Sirembe,LR2014,2014,F17,NOT,P2,,PK,,6.75,23,26,3.368,3.13,
313,0.09988,34.41176,Sirembe,LR2014,2014,F17,NOT,P3,,NK,,6.75,25,22,1.268,1.09,
314,0.09988,34.41176,Sirembe,LR2014,2014,F17,NOT,P4,,NP,,6.75,30,32,4.316,3.8,
315,0.09988,34.41176,Sirembe,LR2014,2014,F17,NOT,P5,,NPK,,6.75,34,31,6.144,5.7,
316,0.09927,34.37138,Asayi,LR2014,2014,F18,NOT,P1,,Control,,6.75,19,13,0.732,0.72,
317,0.09927,34.37138,Asayi,LR2014,2014,F18,NOT,P2,,PK,,6.75,24,9,0.724,0.75,
318,0.09927,34.37138,Asayi,LR2014,2014,F18,NOT,P3,,NK,,6.75,14,6,0.469,0.45,
319,0.09927,34.37138,Asayi,LR2014,2014,F18,NOT,P4,,NP,,6.75,19,16,2.367,2.25,
320,0.09927,34.37138,Asayi,LR2014,2014,F18,NOT,P5,,NPK,,6.75,29,27,3.775,3.52,
321,0.12377,34.4492,Malanga,LR2014,2014,F19,NOT,P1,,Control,,6.75,23,22,3.36,3.43,
322,0.12377,34.4492,Malanga,LR2014,2014,F19,NOT,P2,,PK,,6.75,28,27,3.565,3.5,
323,0.12377,34.4492,Malanga,LR2014,2014,F19,NOT,P3,,NK,,6.75,26,30,6.046,5.86,
324,0.12377,34.4492,Malanga,LR2014,2014,F19,NOT,P4,,NP,,6.75,31,31,5.353,5.21,
325,0.12377,34.4492,Malanga,LR2014,2014,F19,NOT,P5,,NPK,,6.75,32,32,6.207,5.93,
326,0.12687,34.44784,Malanga,LR2014,2014,F20,NOT,P1,,Control,,6.75,27,11,0.362,0.33,
327,0.12687,34.44784,Malanga,LR2014,2014,F20,NOT,P2,,PK,,6.75,33,33,3.533,3.23,
328,0.12687,34.44784,Malanga,LR2014,2014,F20,NOT,P3,,NK,,6.75,28,18,0.958,0.87,
329,0.12687,34.44784,Malanga,LR2014,2014,F20,NOT,P4,,NP,,6.75,25,17,0.736,0.69,
330,0.12687,34.44784,Malanga,LR2014,2014,F20,NOT,P5,,NPK,,6.75,27,14,3.21,3.34,
331,0.09724,34.40001,Sirembe,LR2014,2014,F21,NOT,P1,,Control,,6.75,25,16,0.927,0.86,
332,0.09724,34.40001,Sirembe,LR2014,2014,F21,NOT,P2,,PK,,6.75,24,18,1.284,1.36,
333,0.09724,34.40001,Sirembe,LR2014,2014,F21,NOT,P3,,NK,,6.75,30,8,0.22,0.18,
334,0.09724,34.40001,Sirembe,LR2014,2014,F21,NOT,P4,,NP,,6.75,24,24,3.165,3.38,
335,0.09724,34.40001,Sirembe,LR2014,2014,F21,NOT,P5,,NPK,,6.75,32,31,4.646,4.97,
336,0.12297,34.3975,Nyabeda,LR2014,2014,F23,NOT,P1,,Control,,6.75,37,31,4.488,4.78,
337,0.12297,34.3975,Nyabeda,LR2014,2014,F23,NOT,P2,,PK,,6.75,34,31,5.051,5.32,
338,0.12297,34.3975,Nyabeda,LR2014,2014,F23,NOT,P3,,NK,,6.75,35,32,4.37,3.97,
339,0.12297,34.3975,Nyabeda,LR2014,2014,F23,NOT,P4,,NP,,6.75,39,36,5.442,5.72,
340,0.12297,34.3975,Nyabeda,LR2014,2014,F23,NOT,P5,,NPK,,6.75,33,34,6.618,6.19,
341,0.12297,34.3975,Malanga,LR2014,2014,F24,NOT,P1,,Control,,6.75,36,20,0.788,0.71,
342,0.12297,34.3975,Malanga,LR2014,2014,F24,NOT,P2,,PK,,6.75,30,27,3.21,2.89,
343,0.12297,34.3975,Malanga,LR2014,2014,F24,NOT,P3,,NK,,6.75,33,9,0.691,0.62,
344,0.12297,34.3975,Malanga,LR2014,2014,F24,NOT,P4,,NP,,6.75,22,15,1.225,1.12,
345,0.12297,34.3975,Malanga,LR2014,2014,F24,NOT,P5,,NPK,,6.75,32,35,6.733,6.5,
346,0.0974,34.4228,Lundha,SR2014,2014,F1,NOT,P1,,Control,,6.75,36,26,0.905,0.97,
347,0.0974,34.4228,Lundha,SR2014,2014,F1,NOT,P2,,PK,,6.75,35,33,2.204,2.39,
348,0.0974,34.4228,Lundha,SR2014,2014,F1,NOT,P3,,NK,,6.75,33,24,4.225,4.63,
349,0.0974,34.4228,Lundha,SR2014,2014,F1,NOT,P4,,NP,,6.75,31,30,5.909,6.68,
350,0.0974,34.4228,Lundha,SR2014,2014,F1,NOT,P5,,NPK,,6.75,35,34,5.706,6.42,
351,0.09003,34.38903,Sirembe,SR2014,2014,F2,NOT,P1,,Control,,6.75,25,23,0.739,0.81,
352,0.09003,34.38903,Sirembe,SR2014,2014,F2,NOT,P2,,PK,,6.75,30,28,2.03,2.24,
353,0.09003,34.38903,Sirembe,SR2014,2014,F2,NOT,P3,,NK,,6.75,33,33,4.757,5.33,
354,0.09003,34.38903,Sirembe,SR2014,2014,F2,NOT,P4,,NP,,6.75,35,35,4.847,5.35,
355,0.09003,34.38903,Sirembe,SR2014,2014,F2,NOT,P5,,NPK,,6.75,38,39,5.758,6.27,
356,0.09766,34.40264,Sirembe,SR2014,2014,F3,NOT,P1,,Control,,6.75,32,29,0.89,0.97,
357,0.09766,34.40264,Sirembe,SR2014,2014,F3,NOT,P2,,PK,,6.75,29,25,1.786,1.96,
358,0.09766,34.40264,Sirembe,SR2014,2014,F3,NOT,P3,,NK,,6.75,32,30,3.188,3.53,
359,0.09766,34.40264,Sirembe,SR2014,2014,F3,NOT,P4,,NP,,6.75,31,28,3.962,4.44,
360,0.09766,34.40264,Sirembe,SR2014,2014,F3,NOT,P5,,NPK,,6.75,32,31,4.329,4.83,
361,0.09717,34.41979,Lundha,SR2014,2014,F4,NOT,P1,,Control,,6.75,37,27,0.781,0.87,
362,0.09717,34.41979,Lundha,SR2014,2014,F4,NOT,P2,,PK,,6.75,32,30,1.843,1.98,
363,0.09717,34.41979,Lundha,SR2014,2014,F4,NOT,P3,,NK,,6.75,31,31,3.865,4.11,
364,0.09717,34.41979,Lundha,SR2014,2014,F4,NOT,P4,,NP,,6.75,30,31,5.527,5.84,
365,0.09717,34.41979,Lundha,SR2014,2014,F4,NOT,P5,,NPK,,6.75,28,30,6.583,6.91,
366,0.16301,34.39183,Yiro East,SR2014,2014,F5,NOT,P1,,Control,,6.75,34,26,1.194,1.17,
367,0.16301,34.39183,Yiro East,SR2014,2014,F5,NOT,P2,,PK,,6.75,37,30,1.94,2.09,
368,0.16301,34.39183,Yiro East,SR2014,2014,F5,NOT,P3,,NK,,6.75,28,20,3.44,3.35,
369,0.16301,34.39183,Yiro East,SR2014,2014,F5,NOT,P4,,NP,,6.75,31,26,4.955,5.24,
370,0.16301,34.39183,Yiro East,SR2014,2014,F5,NOT,P5,,NPK,,6.75,23,25,4.931,4.89,
371,0.09649,34.41325,Sirembe,SR2014,2014,F6,NOT,P1,,Control,,6.75,32,25,0.795,0.84,
372,0.09649,34.41325,Sirembe,SR2014,2014,F6,NOT,P2,,PK,,6.75,22,19,1.436,1.56,
373,0.09649,34.41325,Sirembe,SR2014,2014,F6,NOT,P3,,NK,,6.75,34,32,2.8,3.15,
374,0.09649,34.41325,Sirembe,SR2014,2014,F6,NOT,P4,,NP,,6.75,33,32,2.404,2.71,
375,0.09649,34.41325,Sirembe,SR2014,2014,F6,NOT,P5,,NPK,,6.75,35,37,4.208,4.62,
376,0.15438,34.39875,Malanga,SR2014,2014,F7,NOT,P1,,Control,,6.75,37,26,4.248,4.61,
377,0.15438,34.39875,Malanga,SR2014,2014,F7,NOT,P2,,PK,,6.75,38,35,6.419,6.54,
378,0.15438,34.39875,Malanga,SR2014,2014,F7,NOT,P3,,NK,,6.75,39,28,7.032,7.12,
379,0.15438,34.39875,Malanga,SR2014,2014,F7,NOT,P4,,NP,,6.75,36,30,7.141,6.91,
380,0.15438,34.39875,Malanga,SR2014,2014,F7,NOT,P5,,NPK,,6.75,37,35,8.444,8.2,
381,0.13042,34.43162,Malanga,SR2014,2014,F8,NOT,P1,,Control,,6.75,34,21,1.211,1.18,
382,0.13042,34.43162,Malanga,SR2014,2014,F8,NOT,P2,,PK,,6.75,40,36,2.59,2.6,
383,0.13042,34.43162,Malanga,SR2014,2014,F8,NOT,P3,,NK,,6.75,40,27,2.461,2.39,
384,0.13042,34.43162,Malanga,SR2014,2014,F8,NOT,P4,,NP,,6.75,41,33,3.879,4.28,
385,0.13042,34.43162,Malanga,SR2014,2014,F8,NOT,P5,,NPK,,6.75,42,33,3.689,3.88,
386,0.08994,34.42113,Lundha,SR2014,2014,F9,NOT,P1,,Control,,6.75,27,30,1.205,1.34,
387,0.08994,34.42113,Lundha,SR2014,2014,F9,NOT,P2,,PK,,6.75,25,22,1.456,1.58,
388,0.08994,34.42113,Lundha,SR2014,2014,F9,NOT,P3,,NK,,6.75,29,28,4.792,5.25,
389,0.08994,34.42113,Lundha,SR2014,2014,F9,NOT,P4,,NP,,6.75,29,30,5.673,6.15,
390,0.08994,34.42113,Lundha,SR2014,2014,F9,NOT,P5,,NPK,,6.75,38,36,5.563,6.03,
391,0.13382,34.39513,Nyabeda,SR2014,2014,F10,NOT,P1,,Control,,6.75,32,33,2.054,2.1,
392,0.13382,34.39513,Nyabeda,SR2014,2014,F10,NOT,P2,,PK,,6.75,34,29,3.171,3.31,
393,0.13382,34.39513,Nyabeda,SR2014,2014,F10,NOT,P3,,NK,,6.75,23,18,1.849,1.78,
394,0.13382,34.39513,Nyabeda,SR2014,2014,F10,NOT,P4,,NP,,6.75,35,30,3.942,4,
395,0.13382,34.39513,Nyabeda,SR2014,2014,F10,NOT,P5,,NPK,,6.75,31,27,3.029,3.1,
396,0.13868,34.3803,Ndere,SR2014,2014,F11,NOT,P1,,Control,,6.75,36,34,4.293,4.67,
397,0.13868,34.3803,Ndere,SR2014,2014,F11,NOT,P2,,PK,,6.75,32,17,2.823,2.94,
398,0.13868,34.3803,Ndere,SR2014,2014,F11,NOT,P3,,NK,,6.75,34,15,0.93,0.89,
399,0.13868,34.3803,Ndere,SR2014,2014,F11,NOT,P4,,NP,,6.75,34,28,2.106,2.39,
400,0.13868,34.3803,Ndere,SR2014,2014,F11,NOT,P5,,NPK,,6.75,34,29,2.677,2.91,
401,0.14723,34.38895,Malanga,SR2014,2014,F12,NOT,P1,,Control,,6.75,29,16,1.166,1.23,
402,0.14723,34.38895,Malanga,SR2014,2014,F12,NOT,P2,,PK,,6.75,32,24,1.989,2.11,
403,0.14723,34.38895,Malanga,SR2014,2014,F12,NOT,P3,,NK,,6.75,29,16,2.07,2.21,
404,0.14723,34.38895,Malanga,SR2014,2014,F12,NOT,P4,,NP,,6.75,35,37,4.518,4.97,
405,0.14723,34.38895,Malanga,SR2014,2014,F12,NOT,P5,,NPK,,6.75,26,27,4.184,4.63,
406,0.12386,34.44977,Ndere,SR2014,2014,F13,NOT,P1,,Control,,6.75,34,30,1.904,2.05,
407,0.12386,34.44977,Ndere,SR2014,2014,F13,NOT,P2,,PK,,6.75,36,29,1.652,1.73,
408,0.12386,34.44977,Ndere,SR2014,2014,F13,NOT,P3,,NK,,6.75,31,16,1.693,1.61,
409,0.12386,34.44977,Ndere,SR2014,2014,F13,NOT,P4,,NP,,6.75,35,30,2.763,3.07,
410,0.12386,34.44977,Ndere,SR2014,2014,F13,NOT,P5,,NPK,,6.75,36,28,4.787,5.11,
411,0.16945,34.44617,Bushieni,SR2014,2014,F14,NOT,P1,,Control,,6.75,NA,NA,NA,NA,
412,0.16945,34.44617,Bushieni,SR2014,2014,F14,NOT,P2,,PK,,6.75,35,24,2.082,2.22,
413,0.16945,34.44617,Bushieni,SR2014,2014,F14,NOT,P3,,NK,,6.75,36,33,4.745,5.17,
414,0.16945,34.44617,Bushieni,SR2014,2014,F14,NOT,P4,,NP,,6.75,35,32,6.96,7.44,
415,0.16945,34.44617,Bushieni,SR2014,2014,F14,NOT,P5,,NPK,,6.75,37,38,6.662,7.25,
416,0.16366,34.38787,Yiro East,SR2014,2014,F15,NOT,P1,,Control,,6.75,33,37,4.791,5.14,
417,0.16366,34.38787,Yiro East,SR2014,2014,F15,NOT,P2,,PK,,6.75,35,31,5.044,5.33,
418,0.16366,34.38787,Yiro East,SR2014,2014,F15,NOT,P3,,NK,,6.75,36,31,6.684,7.08,
419,0.16366,34.38787,Yiro East,SR2014,2014,F15,NOT,P4,,NP,,6.75,29,28,6.337,6.84,
420,0.16366,34.38787,Yiro East,SR2014,2014,F15,NOT,P5,,NPK,,6.75,36,27,5.599,6.04,
421,0.09662,34.39436,Sirembe,SR2014,2014,F16,NOT,P1,,Control,,6.75,24,21,2.31,2.41,
422,0.09662,34.39436,Sirembe,SR2014,2014,F16,NOT,P2,,PK,,6.75,26,25,2.59,2.74,
423,0.09662,34.39436,Sirembe,SR2014,2014,F16,NOT,P3,,NK,,6.75,28,25,2.349,2.53,
424,0.09662,34.39436,Sirembe,SR2014,2014,F16,NOT,P4,,NP,,6.75,31,34,4.787,5.27,
425,0.09662,34.39436,Sirembe,SR2014,2014,F16,NOT,P5,,NPK,,6.75,31,31,4.969,5.44,
426,0.09988,34.41176,Sirembe,SR2014,2014,F17,NOT,P1,,Control,,6.75,30,26,1.33,1.5,
427,0.09988,34.41176,Sirembe,SR2014,2014,F17,NOT,P2,,PK,,6.75,36,30,1.846,2.02,
428,0.09988,34.41176,Sirembe,SR2014,2014,F17,NOT,P3,,NK,,6.75,32,13,0.682,0.63,
429,0.09988,34.41176,Sirembe,SR2014,2014,F17,NOT,P4,,NP,,6.75,28,24,1.92,2.03,
430,0.09988,34.41176,Sirembe,SR2014,2014,F17,NOT,P5,,NPK,,6.75,28,29,3.621,3.75,
431,0.09927,34.37138,Asayi,SR2014,2014,F18,NOT,P1,,Control,,6.75,31,23,1.043,1.11,
432,0.09927,34.37138,Asayi,SR2014,2014,F18,NOT,P2,,PK,,6.75,32,32,2.077,2.26,
433,0.09927,34.37138,Asayi,SR2014,2014,F18,NOT,P3,,NK,,6.75,29,23,2.288,2.22,
434,0.09927,34.37138,Asayi,SR2014,2014,F18,NOT,P4,,NP,,6.75,25,22,3.047,3.38,
435,0.09927,34.37138,Asayi,SR2014,2014,F18,NOT,P5,,NPK,,6.75,27,22,3.751,3.69,
436,0.12377,34.4492,Malanga,SR2014,2014,F19,NOT,P1,,Control,,6.75,28,31,2.67,2.85,
437,0.12377,34.4492,Malanga,SR2014,2014,F19,NOT,P2,,PK,,6.75,30,27,2.955,3.22,
438,0.12377,34.4492,Malanga,SR2014,2014,F19,NOT,P3,,NK,,6.75,29,31,6.088,6.51,
439,0.12377,34.4492,Malanga,SR2014,2014,F19,NOT,P4,,NP,,6.75,38,38,5.501,5.9,
440,0.12377,34.4492,Malanga,SR2014,2014,F19,NOT,P5,,NPK,,6.75,27,25,4.298,4.51,
441,0.12687,34.44784,Malanga,SR2014,2014,F20,NOT,P1,,Control,,6.75,38,26,0.972,1.06,
442,0.12687,34.44784,Malanga,SR2014,2014,F20,NOT,P2,,PK,,6.75,33,27,2.114,1.96,
443,0.12687,34.44784,Malanga,SR2014,2014,F20,NOT,P3,,NK,,6.75,34,20,1.201,1.11,
444,0.12687,34.44784,Malanga,SR2014,2014,F20,NOT,P4,,NP,,6.75,34,11,0.643,0.71,
445,0.12687,34.44784,Malanga,SR2014,2014,F20,NOT,P5,,NPK,,6.75,27,25,4.443,4.93,
446,0.09724,34.40001,Sirembe,SR2014,2014,F21,NOT,P1,,Control,,6.75,38,35,1.27,1.41,
447,0.09724,34.40001,Sirembe,SR2014,2014,F21,NOT,P2,,PK,,6.75,31,26,1.167,1.3,
448,0.09724,34.40001,Sirembe,SR2014,2014,F21,NOT,P3,,NK,,6.75,29,10,0.674,0.63,
449,0.09724,34.40001,Sirembe,SR2014,2014,F21,NOT,P4,,NP,,6.75,30,28,3.232,3.59,
450,0.09724,34.40001,Sirembe,SR2014,2014,F21,NOT,P5,,NPK,,6.75,28,25,4.559,4.9,
451,0.12297,34.3975,Nyabeda,SR2014,2014,F23,NOT,P1,,Control,,6.75,36,21,1.098,1.2,
452,0.12297,34.3975,Nyabeda,SR2014,2014,F23,NOT,P2,,PK,,6.75,33,22,2.486,2.55,
453,0.12297,34.3975,Nyabeda,SR2014,2014,F23,NOT,P3,,NK,,6.75,32,25,3.718,3.62,
454,0.12297,34.3975,Nyabeda,SR2014,2014,F23,NOT,P4,,NP,,6.75,30,26,4.407,4.71,
455,0.12297,34.3975,Nyabeda,SR2014,2014,F23,NOT,P5,,NPK,,6.75,36,37,7.246,7.11,
456,0.12297,34.3975,Malanga,SR2014,2014,F24,NOT,P1,,Control,,6.75,34,14,0.864,0.79,
457,0.12297,34.3975,Malanga,SR2014,2014,F24,NOT,P2,,PK,,6.75,31,29,2.29,2.18,
458,0.12297,34.3975,Malanga,SR2014,2014,F24,NOT,P3,,NK,,6.75,21,8,0.341,0.33,
459,0.12297,34.3975,Malanga,SR2014,2014,F24,NOT,P4,,NP,,6.75,22,10,0.377,0.36,
460,0.12297,34.3975,Malanga,SR2014,2014,F24,NOT,P5,,NPK,,6.75,31,25,3.928,4.26,
461,0.0974,34.4228,Lundha,LR2015,2015,F1,NOT,P1,,Control,,6.75,34,31,2.313,2.21,
462,0.0974,34.4228,Lundha,LR2015,2015,F1,NOT,P2,,PK,,6.75,34,32,2.783,2.52,
463,0.0974,34.4228,Lundha,LR2015,2015,F1,NOT,P3,,NK,,6.75,34,33,5.754,5.68,
464,0.0974,34.4228,Lundha,LR2015,2015,F1,NOT,P4,,NP,,6.75,39,39,6.202,6.67,
465,0.0974,34.4228,Lundha,LR2015,2015,F1,NOT,P5,,NPK,,6.75,37,36,6.815,6.76,
466,0.09003,34.38903,Sirembe,LR2015,2015,F2,NOT,P1,,Control,,6.75,29,20,1.234,1.26,
467,0.09003,34.38903,Sirembe,LR2015,2015,F2,NOT,P2,,PK,,6.75,30,26,3.032,2.91,
468,0.09003,34.38903,Sirembe,LR2015,2015,F2,NOT,P3,,NK,,6.75,24,26,3.92,3.97,
469,0.09003,34.38903,Sirembe,LR2015,2015,F2,NOT,P4,,NP,,6.75,34,30,5.071,5.23,
470,0.09003,34.38903,Sirembe,LR2015,2015,F2,NOT,P5,,NPK,,6.75,33,36,6.365,6.52,
471,0.09766,34.40264,Sirembe,LR2015,2015,F3,NOT,P1,,Control,,6.75,26,17,0.932,0.94,
472,0.09766,34.40264,Sirembe,LR2015,2015,F3,NOT,P2,,PK,,6.75,25,19,2.459,2.52,
473,0.09766,34.40264,Sirembe,LR2015,2015,F3,NOT,P3,,NK,,6.75,31,27,4.032,4.33,
474,0.09766,34.40264,Sirembe,LR2015,2015,F3,NOT,P4,,NP,,6.75,35,32,4.191,4.32,
475,0.09766,34.40264,Sirembe,LR2015,2015,F3,NOT,P5,,NPK,,6.75,30,34,4.723,4.7,
476,0.09717,34.41979,Lundha,LR2015,2015,F4,NOT,P1,,Control,,6.75,33,28,2.32,2.18,
477,0.09717,34.41979,Lundha,LR2015,2015,F4,NOT,P2,,PK,,6.75,28,27,1.912,1.9,
