"","Dataset","Season","Crop","Treatment","Measured_N_Uptake.kg.ha","Measured_P_Uptake.kg.ha","Measured_K_Uptake.kg.ha","Predicted_N_Uptake.kg.ha","Predicted_P_Uptake.kg.ha","Predicted_K_Uptake.kg.ha","P_labile","P_stable","P_labile_placed","P_labile_FYM","K_labile","K_stable","K_labile_FYM","cols","pchs"
"99","Hanninghof_LMpred_FYM_Hanninghof_",1963,"oats","NPK",62.4493447069158,16.4993892211956,80.7248715999331,49.5175162870423,14.1148087625865,62.798155061601,1229.21348165333,5310.36101874908,0,0,1017.69714742667,10254.4021386907,0,"green",1
"100","Hanninghof_LMpred_FYM_Hanninghof_",1964,"potato","NPK",72.8725858872107,10.0364297140372,130.235844516415,63.1129171458325,10.4289166795727,110.347848568454,1232.451585419,5329.38390199261,0,0,1023.34291419465,10271.9536869358,0,"green",1
"101","Hanninghof_LMpred_FYM_Hanninghof_",1965,"rye","NPK",84.6637289704804,17.6447641733118,75.9231375006794,49.6432659010422,13.5875348191968,46.6432849467786,1232.451585419,5329.38390199261,0,0,1023.34291419465,10271.9536869358,0,"green",1
"102","Hanninghof_LMpred_FYM_Hanninghof_",1966,"oats","NPK",62.5513287121681,16.1714659333033,78.6196121506282,51.3704081924188,14.5307918730181,64.6465503936301,1232.451585419,5329.38390199261,0,0,1023.34291419465,10271.9536869358,0,"green",1
"103","Hanninghof_LMpred_FYM_Hanninghof_",1967,"potato","NPK",72.508051355423,9.69260200843311,126.217152403065,62.8889059805009,10.5956684823946,111.167040769727,1240.76562620134,5348.65877030034,0,0,1015.47583466964,10291.6670623881,0,"green",1
"104","Hanninghof_LMpred_FYM_Hanninghof_",1968,"rye","NPK",84.8921470863818,17.6123640519243,74.7460109904786,50.7862021728156,13.9092330331624,47.7862049949196,1240.76562620134,5348.65877030034,0,0,1015.47583466964,10291.6670623881,0,"green",1
"105","Hanninghof_LMpred_FYM_Hanninghof_",1969,"oats","NPK",62.6533127174204,15.8435426454109,76.5143527013231,53.2139052879997,14.8929353790202,66.2236687921333,1240.76562620134,5348.65877030034,0,0,1015.47583466964,10291.6670623881,0,"green",1
"106","Hanninghof_LMpred_FYM_Hanninghof_",1970,"potato","NPK",72.1435168236352,9.348774302829,122.198460289715,62.6314817135497,10.7234627858114,111.60136725529,1240.5562574543,5367.8869811542,0,0,1020.89791204147,10307.2117885865,0,"green",1
"107","Hanninghof_LMpred_FYM_Hanninghof_",1971,"rye","NPK",85.1205652022831,17.5799639305367,73.5688844802781,51.9291396681443,14.2186448477564,48.9291396801451,1240.5562574543,5367.8869811542,0,0,1020.89791204147,10307.2117885865,0,"green",1
"108","Hanninghof_LMpred_FYM_Hanninghof_",1972,"oats","NPK",62.7552967226728,15.5156193575185,74.4090932520182,55.0483980843704,15.2208407382476,67.6684735646335,1240.5562574543,5367.8869811542,0,0,1020.89791204147,10307.2117885865,0,"green",1
